Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);sec;Frequency (Hz);activity
336.98272169999996;0.123936832;0.46464300159999994;-0.5379252434;336;53;Walking
337.0013649;0.2540144622;0.4721422195;-2.214550972;336;53;Walking
337.0200342;0.3927550614;0.23316287989999998;-2.439947605;336;53;Walking
337.0386905;-0.1573425531;-0.5590324402;-2.10846138;336;53;Walking
337.0573338;-0.8695448637000001;-1.644779205;-0.8060059547;336;53;Walking
337.07600310000004;-0.9571583867;-2.074635029;0.5587377548;336;53;Walking
337.09465939999995;0.7065474987;-1.4613204;0.3139615059;336;53;Walking
337.1133026;2.079877853;-0.05843067169;-2.2926502230000003;336;53;Walking
337.15062819999997;0.6637313365999999;1.60442543;-4.341848373;337;53;Walking
337.1692845;-0.3874675632;1.5263085369999998;-3.024028778;337;53;Walking
337.1879703;-0.3675160408;1.356517315;-1.2248902320000001;337;53;Walking
337.2065971;-0.4118499458;1.292089462;1.3211193079999999;337;53;Walking
337.2252403;-0.45649465920000004;1.2119164470000001;4.015361786000001;337;53;Walking
337.24390960000005;-0.05977296829;1.151493549;5.75327301;337;53;Walking
337.26259550000003;0.2015627325;1.320268154;6.170035362;337;53;Walking
337.2812517;-0.21025785800000002;1.46873045;5.832756042000001;337;53;Walking
337.29987850000003;-1.023895979;1.4367985730000001;5.578904629;337;53;Walking
337.3185643;-1.261719346;1.156561852;4.493404388;337;53;Walking
337.3371781;-1.33701992;0.7579112053;2.578440666;337;53;Walking
337.3558769;-1.7792594430000002;0.38486957549999995;0.6201457977;337;53;Walking
337.3745036;-2.031446934;-0.14904212949999998;-0.033296108250000005;337;53;Walking
337.39317630000005;-1.6122859719999998;-0.6181492805;-1.253063202;337;53;Walking
337.4118162;-1.417550087;-0.9810609818000001;-2.7856884;337;53;Walking
337.430502;-1.214393139;-1.1529107090000001;-4.418952942;337;53;Walking
337.4491158;-0.8999006748;-1.4440350530000001;-5.222696303999999;337;53;Walking
337.467785;-0.9432221651;-1.9420852659999999;-4.785725117;337;53;Walking
337.4864413;-1.006190896;-2.340245247;-3.992877483;337;53;Walking
337.50512710000004;-0.49383774399999997;-2.445174694;-3.886332035;337;53;Walking
337.5237539;0.20273539420000003;-2.332467556;-4.262217045;337;53;Walking
337.5424102;0.07170338928999999;-2.665637493;-3.724907875;337;53;Walking
337.5610975;0.1926478595;-2.4425902369999997;-2.7688903810000003;337;53;Walking
337.5797228;1.286293983;-1.4284038540000001;-3.249260426;337;53;Walking
337.598379;1.684730291;0.09317445755;-3.794128895;337;53;Walking
337.6170224;0.7131553888;0.9253616333;-1.966453552;337;53;Walking
337.635721;-0.07753068209;1.49308157;0.8069276809999999;337;53;Walking
337.6543479;-0.20046722890000002;2.032803059;2.530466557;337;53;Walking
337.6730207;-0.4783288836;2.55368042;3.5350425239999996;337;53;Walking
337.691947;-0.8243075013;2.5298919680000003;4.436814308;337;53;Walking
337.7110064;-0.9595179558;2.141788006;4.4006881710000005;337;53;Walking
337.7300057;-0.6719711423;1.775874138;3.192926884;337;53;Walking
337.7490651;-0.4787935019;1.5772323609999999;1.390072346;337;53;Walking
337.7680512;-0.4433904886;1.5621037480000002;-0.5299229622;337;53;Walking
337.7871238;0.1409012377;1.251008034;-1.6819620130000001;337;53;Walking
337.8061232;0.9518028498000001;1.068822384;-3.293279648;337;53;Walking
337.8251694;1.53598237;0.95611763;-4.036484241;337;53;Walking
337.84418189999997;1.40059042;0.7447171211;-3.2909951210000004;337;53;Walking
337.8632414;0.9838967919;0.4976963997;-1.691235065;337;53;Walking
337.8822274;0.8174592853;0.4532194138;-0.4010972977;337;53;Walking
337.90127;0.7093825340000001;0.5207781792;0.5966057777;337;53;Walking
337.9202935;0.8144087791;0.4588909149;1.338109493;337;53;Walking
337.93884330000003;1.0369582179999999;0.3209629059;1.988264561;337;53;Walking
337.95754300000004;1.03806603;0.19661903379999998;2.645720959;337;53;Walking
337.9761688;0.7795943022;0.1668915749;3.211428165;337;53;Walking
337.9948546;0.4048076868;0.152633667;2.916132689;337;53;Walking
338.0134814;-0.30575364829999996;-0.1372637749;2.3584985730000003;337;53;Walking
338.0321672;-0.7573140859999999;-0.5212650299;1.863909721;337;53;Walking
338.05078100000003;-0.5962501168;-0.7950019836;0.6822223663;337;53;Walking
338.0694503;0.2972083092;-0.9163460731999999;-1.380941391;337;53;Walking
338.0881065;0.24383609;-1.315275669;-2.472903252;337;53;Walking
338.1067923;-0.7939890623;-1.9276456830000002;-1.0229983329999999;337;53;Walking
338.1254486;-1.373469234;-2.4437856669999998;0.19603538510000001;337;53;Walking
338.14410499999997;-1.310494184;-1.9290905;-0.030044078829999998;338;53;Walking
338.1627482;-0.8425974846;-0.7072792053;-1.5329561230000002;338;53;Walking
338.18138799999997;-0.7636234164;0.2447862625;-3.5016679760000002;338;53;Walking
338.2000738;-0.6025878787;0.7451181412000001;-4.296294689;338;53;Walking
338.2187302;-0.9569784403;0.9526410103;-3.364629745;338;53;Walking
338.23735689999995;-0.8117520809000001;1.031169415;-1.794950962;338;53;Walking
338.2560131;-0.1048434377;1.004611492;0.17819786070000002;338;53;Walking
338.27468589999995;0.8617920876;1.029659748;2.2043380740000003;338;53;Walking
338.29332569999997;1.966754198;1.100514412;3.7101717;338;53;Walking
338.311982;2.5224788190000003;1.150977612;4.416343689;338;53;Walking
338.3306383;2.291618109;1.305251122;4.2222185130000005;338;53;Walking
338.3492945;1.321992874;1.4413251880000002;3.1203961369999997;338;53;Walking
338.3679508;0.6107053161;1.397657394;2.0813245769999997;338;53;Walking
338.38663660000003;0.5976973771999999;1.180247784;1.295034885;338;53;Walking
338.40526339999997;0.4543452263;0.8455767632;0.9375452995;338;53;Walking
338.4239492;0.1057282984;0.5626564025999999;0.4527215958;338;53;Walking
338.4426055;0.1604011953;0.17437982559999998;0.1968698502;338;53;Walking
338.46126180000005;0.07711496949;-0.2237877846;0.0443315506;338;53;Walking
338.479918;-0.05276939273;-0.6676154137;0.2904977798;338;53;Walking
338.49854489999996;-0.1606940478;-1.045438766;-0.07738494873;338;53;Walking
338.5172011;-0.4328899086;-1.207996845;-1.254017353;338;53;Walking
338.53585739999994;-0.9116075634999999;-1.5345983509999999;-2.00015974;338;53;Walking
338.55451370000003;-1.306502342;-1.927885532;-2.22098875;338;53;Walking
338.57317;-1.45119226;-2.3810753819999997;-2.189778328;338;53;Walking
338.5918558;-1.4097487930000001;-2.742803574;-2.589700699;338;53;Walking
338.61048250000005;-0.6433224082;-2.99323082;-2.8697085380000003;338;53;Walking
338.6291683;0.9133973122;-2.6603055;-3.668903828;338;53;Walking
338.64779510000005;1.9503268;-1.654303551;-5.442553997;338;53;Walking
338.6664678;1.8643835780000002;-0.3417930603;-5.8520717620000005;338;53;Walking
338.6851077;0.8499558568000001;0.6724996567;-3.70560503;338;53;Walking
338.70376400000004;0.1276707649;1.609694481;-1.3344779009999999;338;53;Walking
338.7224368;-0.39845019579999996;2.289121628;0.7027835845999999;338;53;Walking
338.741106;-0.7747578025;2.611804724;2.437672615;338;53;Walking
338.7597624;-1.011894345;2.545194149;4.200570107;338;53;Walking
338.7784064;-1.087864876;2.116496563;5.06644249;338;53;Walking
338.7970748;-0.9896651506;1.779434681;4.730846405;338;53;Walking
338.8157017;-0.6321749091;1.755130291;2.784740448;338;53;Walking
338.8343744;-0.20307773350000002;1.784972191;0.5015707016;338;53;Walking
338.85301430000004;0.08189508319;1.640729427;-0.8391494751;338;53;Walking
338.8716706;-0.08448398113;1.372980595;-1.486803055;338;53;Walking
338.8903268;-0.2224192023;0.9484772681999999;-1.357223034;338;53;Walking
338.90901260000004;-0.1377241611;0.49982309340000003;-0.9043555259999999;338;53;Walking
338.9276394;-0.07997581363;0.1590623856;-0.34961938859999997;338;53;Walking
338.9463252;-0.27769953010000004;0.03809595108;0.14048194890000001;338;53;Walking
338.9649814;-0.4893025756;-0.1017560959;0.3599004745;338;53;Walking
338.9836083;-0.6457981467;-0.2562861443;0.6341080666;338;53;Walking
339.002294;-0.688515842;-0.3169951439;0.09005260468000001;338;53;Walking
339.0209208;-0.7447759509;-0.36558580399999996;-0.2733712196;338;53;Walking
339.03957710000003;-0.7632477283;-0.3419108391;-0.8453435898;338;53;Walking
339.0582334;-0.8463922143000001;-0.5172634125;-0.6273612976;338;53;Walking
339.07691919999996;-0.7937260866;-0.6695404053;-0.4804563522;338;53;Walking
339.095546;-0.1998912394;-0.7568845748999999;-0.5934715271000001;338;53;Walking
339.11423179999997;0.5197839140999999;-0.5831866264;-1.5623631480000002;338;53;Walking
339.15151480000003;-0.1330230832;-1.260302544;-2.18237114;339;53;Walking
339.17015810000004;-1.332611203;-1.90883112;-0.4866394997;339;53;Walking
339.1888274;-2.07039237;-2.198568344;1.84001112;339;53;Walking
339.20748369999995;-1.5484758619999999;-1.531421661;2.240305424;339;53;Walking
339.2261564;-0.007333800196999999;0.1648163795;0.46401166920000003;339;53;Walking
339.2448268;0.8631831408;1.7375001909999999;-3.0588717460000003;339;53;Walking
339.26348219999994;0.9242613316;3.004450083;-5.4040222170000005;339;53;Walking
339.2821383;0.5573974848;3.08785367;-4.796439648;339;53;Walking
339.3007946000001;0.5482589006;2.759217024;-2.783293247;339;53;Walking
339.31942139999995;1.06763339;2.301875114;0.07728815079;339;53;Walking
339.33806469999996;1.122234821;1.949579239;2.683905602;339;53;Walking
339.3567634;1.322570801;1.637853622;4.5087985989999995;339;53;Walking
339.37539019999997;1.5458726880000002;1.376119614;5.590095043;339;53;Walking
339.394111;1.292956591;1.135632515;5.899636745;339;53;Walking
339.4127028;0.5918229222;1.098394871;5.674630642;339;53;Walking
339.4313897;-0.2795757949;1.054582119;4.436841011;339;53;Walking
339.45000239999996;-0.6819201708;0.9759368895999999;2.817485332;339;53;Walking
339.46870110000003;-1.029008985;0.7994031906;1.052474022;339;53;Walking
339.487328;-1.227491975;0.46552467350000004;-0.3505182266;339;53;Walking
339.5059712;-1.0465457440000001;-0.2126727104;-0.8005070686;339;53;Walking
339.52466989999994;-0.3549668491;-0.8785524368000001;-1.386569977;339;53;Walking
339.5432968;0.3184100688;-1.250104904;-2.29390049;339;53;Walking
339.5619401;0.8579832315000001;-1.4511971469999998;-3.753412247;339;53;Walking
339.58060939999996;0.6719012856000001;-1.720175266;-4.620937347;339;53;Walking
339.5992657;-0.06882476807;-2.164950848;-3.9724974630000003;339;53;Walking
339.617922;-0.2121194005;-2.32415247;-3.7031617160000003;339;53;Walking
339.63657830000005;0.6368550062;-1.911804199;-4.022632599;339;53;Walking
339.6552345;1.218223333;-1.4131765369999998;-3.723061085;339;53;Walking
339.6738778;0.266931355;-1.923183441;-2.105325699;339;53;Walking
339.6925471;-0.06381982565000001;-2.070579052;0.4374041557;339;53;Walking
339.7112034;1.044227362;-1.096527576;0.6195082664;339;53;Walking
339.7298467;1.7622851130000001;0.4001159668;-0.02902889252;339;53;Walking
339.7485159;1.045592427;1.226797104;-0.06041717529;339;53;Walking
339.7671722;0.1575285494;1.544932842;1.305258274;339;53;Walking
339.78582850000004;-0.4183312058;1.6077547069999998;2.1486735340000003;339;53;Walking
339.8044848;-0.5202002525;1.902343273;2.09835434;339;53;Walking
339.82314110000004;-0.6710870266;1.8679986;2.118261337;339;53;Walking
339.8417974;-1.3586474659999999;1.257255554;2.8017315860000003;339;53;Walking
339.8604537;-1.693399906;0.5711565018;3.109094143;339;53;Walking
339.8791099;-1.000966668;0.2392368317;2.279610157;339;53;Walking
339.89775330000003;0.09308052063;0.308350563;0.285487175;339;53;Walking
339.9164225;0.5985235572;0.6127200127;-2.08134222;339;53;Walking
339.93507880000004;0.31807801129999996;1.033164501;-4.053580761;339;53;Walking
339.9537351;-0.5271687508;1.076472759;-3.75224638;339;53;Walking
339.9723914;-1.036756754;1.022059917;-2.8066391939999997;339;53;Walking
339.9910476;-0.8036395906999999;1.146274567;-2.027190685;339;53;Walking
340.0096909;-0.35554015640000003;1.232617378;-0.936401844;339;53;Walking
340.0283602;-0.2678873539;1.158764362;0.2565860748;339;53;Walking
340.0470165;-0.2175853848;0.8621397018000001;1.535932064;339;53;Walking
340.06565980000005;-0.20844554899999998;0.4653959274;2.554481983;339;53;Walking
340.08432910000005;0.07871574163;0.2232046127;2.6113572119999997;339;53;Walking
340.1029853;0.1545369625;0.02377605438;1.601360321;339;53;Walking
340.1216286;0.061874330039999995;-0.2127585411;-0.027060508730000002;339;53;Walking
340.1589542;0.8078020811;-0.4347476959;-2.173719883;340;53;Walking
340.1775975;1.056555271;-0.2111945152;-2.8422889710000003;340;53;Walking
340.1962668;0.7377738953;-0.4923534393;-2.465556622;340;53;Walking
340.2149231;-0.5000742078;-1.294108868;-0.3218784332;340;53;Walking
340.2335663;-1.01228869;-1.707950115;1.636392117;340;53;Walking
340.25223569999997;-0.5732672215;-1.6403002740000001;1.930494308;340;53;Walking
340.270892;0.1438520551;-0.8579988479999999;1.155136108;340;53;Walking
340.2895352;0.38469704990000003;0.0839600563;-0.1590800285;340;53;Walking
340.3082045;0.3193095326;0.9060263634000001;-1.206290722;340;53;Walking
340.3268608;0.3512566686;1.376344204;-1.55355072;340;53;Walking
340.3455171;0.9072697163;1.626903534;-1.880157471;340;53;Walking
340.3641733;1.82252574;1.775166035;-1.90288353;340;53;Walking
340.38282960000004;1.9894019369999998;1.6385741230000002;-0.7958464622;340;53;Walking
340.4014729;1.659017086;1.455636978;1.1242909429999999;340;53;Walking
340.4201422;1.5093768840000001;1.4244422909999999;2.292039394;340;53;Walking
340.43879849999996;1.6704579590000002;1.3581585880000002;2.606073856;340;53;Walking
340.4574548;1.377519369;1.1765728;2.9412260060000004;340;53;Walking
340.4761111;0.875410974;0.8295321465000001;3.596340656;340;53;Walking
340.4947673;0.2132616639;0.5167636871;3.98469758;340;53;Walking
340.5134236;-0.118883431;0.17713737489999998;3.859407902;340;53;Walking
340.5320799;-0.23755501210000002;-0.1066889763;2.8811106680000003;340;53;Walking
340.55073619999996;-0.2910110652;-0.2457065582;0.5046272278;340;53;Walking
340.56937949999997;-0.429349184;-0.6216225624;-0.9022374153;340;53;Walking
340.58804869999994;-0.919362545;-0.9023704529000001;-1.8731641769999998;340;53;Walking
340.606705;-1.450982809;-1.056275845;-2.543021679;340;53;Walking
340.6253613;-1.7883141040000001;-1.260675907;-2.77820158;340;53;Walking
340.64401760000004;-1.6964910030000002;-1.519724369;-2.69865942;340;53;Walking
340.66267389999996;-1.445897102;-1.572805882;-2.539565563;340;53;Walking
340.6813302;-1.119193196;-1.473604202;-2.316495895;340;53;Walking
340.6999865;-0.43558174369999997;-1.530431747;-2.076079369;340;53;Walking
340.7186427;-0.5952529311;-1.976210594;-0.7043566704;340;53;Walking
340.7372861;-1.0113917590000001;-1.9365153309999998;1.189243317;340;53;Walking
340.75595530000004;-0.8676695823999999;-0.9466576576000001;1.29505825;340;53;Walking
340.7746116;-0.33621352909999996;0.001803398132;1.464097023;340;53;Walking
340.79325489999997;-0.37767487759999996;0.6211953163;-0.2361860275;340;53;Walking
340.8119242;-0.42448765039999997;0.8428368568000001;-1.28770256;340;53;Walking
340.8305805;-0.2618265748;0.7093167305;-0.786403656;340;53;Walking
340.8492368;0.06983578205;0.5780930518999999;-0.41016149520000006;340;53;Walking
340.86789310000006;0.05038094521000001;0.4471206665;0.057215213779999996;340;53;Walking
340.8865494;-0.2737958431;0.26689004899999996;0.6830482483;340;53;Walking
340.90520560000004;-0.3725039363;0.2906646729;0.4554982185;340;53;Walking
340.9238619;-0.1429485083;0.5502781868;-0.510623455;340;53;Walking
340.9425182;0.03046900034;0.8384661673999999;-0.8533191681;340;53;Walking
340.9611745;-0.07448458672000001;0.9909439087;-0.5250458717;340;53;Walking
340.9798308;-0.4082906246;1.160992146;-0.4862794876;340;53;Walking
340.998487;-0.4667044878;1.1574792859999998;0.1688876152;340;53;Walking
341.01714330000004;0.29888927940000004;0.9499545097;0.9815087318000001;340;53;Walking
341.0357996;1.168052554;0.867354393;0.7592577934;340;53;Walking
341.0544559;1.021868587;0.875597477;0.6737561226000001;340;53;Walking
341.0731122;0.5764297843;0.8179235457999999;0.2741179466;340;53;Walking
341.0917685;0.4086940289;0.5052332878;0.5449056625;340;53;Walking
341.1104247;0.6458802819;0.004721164703;1.232655525;340;53;Walking
341.129081;0.9574952126;-0.2260379791;0.8771805762999999;340;53;Walking
341.1477373;1.0012632609999998;-0.2437791824;-0.18728685379999999;341;53;Walking
341.16639360000005;0.5905351639;-0.3607673645;-0.6706509589999999;341;53;Walking
341.18504989999997;0.6300091743;-0.43916654590000004;-0.8326148987;341;53;Walking
341.2037062;1.2537128929999999;-0.4411578178;-2.031624317;341;53;Walking
341.2223624;0.5509881377;-0.5598020553999999;-2.846375942;341;53;Walking
341.2410057;-1.303786516;-1.66257143;-1.193442345;341;53;Walking
341.259675;-2.374291658;-2.0971155169999998;1.787174225;341;53;Walking
341.2783313;-2.1993477340000003;-1.6176929469999999;2.501028538;341;53;Walking
341.29697460000006;-0.5207646489;0.3416585922;-1.2738204;341;53;Walking
341.31564380000003;0.9006873369;1.7602772709999999;-5.641587257;341;53;Walking
341.3343001;1.479397535;2.040936232;-6.435692787000001;341;53;Walking
341.3529564;1.228891492;1.849431992;-4.905174255;341;53;Walking
341.3716127;0.9580978155;1.48028183;-3.017264843;341;53;Walking
341.390269;0.6224092245;1.1741433140000002;-0.1577558517;341;53;Walking
341.4089123;0.1980027556;0.8902778625;3.0836739539999996;341;53;Walking
341.4275816;0.6727922559;0.47717285159999995;5.77626133;341;53;Walking
341.4462378;1.059564114;0.5560216904;6.181769371000001;341;53;Walking
341.4648942;0.9218568802;0.9992966651999999;5.237384796000001;341;53;Walking
341.4835505;0.44673687219999997;1.502024174;3.5312087539999997;341;53;Walking
341.5022067;-0.6518782973;1.8136010169999999;1.230703831;341;53;Walking
341.52085;-1.590097666;1.623700142;0.42792177200000003;341;53;Walking
341.5395193;-2.149034262;1.208010674;0.3572535515;341;53;Walking
341.5581756;-2.201283455;0.7482933998000001;0.69470644;341;53;Walking
341.57683189999995;-1.8181586269999999;0.2423658371;1.119692326;341;53;Walking
341.5954881;-1.133501291;-0.26285791399999997;0.6149916649;341;53;Walking
341.6141444;-0.8862033485999999;-0.48295307159999995;-0.10606002810000001;341;53;Walking
341.6327877;-0.9822431803;-0.6192679405;-1.051952362;341;53;Walking
341.651457;-0.8485720158;-0.8623151779000001;-2.085934162;341;53;Walking
341.67011329999997;-0.5302885175;-1.129234791;-2.452753544;341;53;Walking
341.68876960000006;-0.15365318949999998;-1.33923769;-2.234186172;341;53;Walking
341.7074258;0.2808921337;-1.335150719;-2.280921936;341;53;Walking
341.72608210000004;0.5566191672999999;-1.187209129;-2.599236012;341;53;Walking
341.74473839999996;-0.2404636145;-1.606313229;-1.880851269;341;53;Walking
341.7633947;-0.6611204146999999;-1.651371956;0.5123505592;341;53;Walking
341.78205099999997;0.1887049228;-0.9657196999;0.36991548539999997;341;53;Walking
341.8006943;1.3949821;0.44438171390000003;-2.495206833;341;53;Walking
341.81936349999995;0.6989552975;1.374159336;-3.325174332;341;53;Walking
341.83801980000004;-0.6571969986;1.485652924;-1.102216721;341;53;Walking
341.85666319999996;-0.8784832358;1.267091274;0.8086385727;341;53;Walking
341.87533239999993;-0.4564878643;0.9224820137;1.6367335319999998;341;53;Walking
341.8939887;0.02623072267;0.6388897896;2.316371441;341;53;Walking
341.912645;-0.13570040460000002;0.2249794006;2.377978325;341;53;Walking
341.93130130000003;-0.10805273060000001;-0.07262992859;1.729081631;341;53;Walking
341.94995750000004;-0.1225768328;0.1299738884;0.2832803726;341;53;Walking
341.9686008;0.1636056602;0.4009003639;-1.149390221;341;53;Walking
341.98727010000005;0.7191736698000001;0.7926659584;-3.279055595;341;53;Walking
342.0059264;0.9664885998;1.113405228;-3.819897652;341;53;Walking
342.0245827;0.5633556247;1.2045392990000001;-2.5809297559999997;341;53;Walking
342.0432389;0.1467520893;1.232284546;-0.9484424590999999;341;53;Walking
342.0618952;0.1577906311;1.19895649;0.4739656448;341;53;Walking
342.0805385;0.237359345;1.037752628;1.326239586;341;53;Walking
342.09920780000004;0.45870155100000004;0.7726817131;1.728226662;341;53;Walking
342.1178641;0.7400105596;0.3580732346;2.090040684;341;53;Walking
342.13652030000003;0.5158442259;-0.04451370239;2.1302042009999997;342;53;Walking
342.1551767;0.4468964636;-0.3297162056;1.53164959;342;53;Walking
342.173833;0.5565756559;-0.5503120422;0.6233520508;342;53;Walking
342.1924762;0.5909930468;-0.6088495254999999;-0.4123754501;342;53;Walking
342.2111455;1.0223665240000002;-0.3244948387;-1.601941586;342;53;Walking
342.2298018;1.610497355;0.148660183;-3.1279358860000004;342;53;Walking
342.2484451;1.51686883;0.20925474170000002;-3.928647995;342;53;Walking
342.26711439999997;-0.1987891048;-0.6575403214;-2.549500942;342;53;Walking
342.28577060000003;-1.8193531040000002;-1.287370205;0.37203884119999997;342;53;Walking
342.3044139;-1.830883265;-1.904756069;2.969424725;342;53;Walking
342.3230832;-0.30795511600000003;-0.9244232178;2.140965939;342;53;Walking
342.3417395;1.1765129570000001;0.1516346931;-0.7766284943;342;53;Walking
342.3603828;1.507635117;0.9709200859;-2.688163757;342;53;Walking
342.3790521;1.326352358;1.208834648;-3.0855531689999998;342;53;Walking
342.3977084;1.199569464;1.121005058;-2.528137207;342;53;Walking
342.4163517;1.0321807859999999;0.8861956595999999;-1.07831192;342;53;Walking
342.4350209;0.7220724225;0.5973510742;1.4643521309999998;342;53;Walking
342.4536772;1.1122810840000001;0.3994936943;3.494578362;342;53;Walking
342.4723205;1.61522007;0.4007582664;3.9319031239999997;342;53;Walking
342.4913002;1.841758251;0.5032591820000001;3.254128456;342;53;Walking
342.51023960000003;1.1120983359999999;0.8097758293;2.1197667119999997;342;53;Walking
342.5292378;-0.40150117869999996;0.9127511978;1.730070591;342;53;Walking
342.5482673;-1.312219024;0.8166832923999999;1.307073116;342;53;Walking
342.5672965;-1.47768712;0.6842355728;1.061118126;342;53;Walking
342.58635610000005;-1.540722966;0.4406619072;1.2140836720000001;342;53;Walking
342.60535530000004;-1.7769942280000002;0.2827472687;1.027880192;342;53;Walking
342.6244148;-1.843397379;0.05840921402000001;0.2721757889;342;53;Walking
342.643444;-2.024034262;-0.1464252472;-0.679977417;342;53;Walking
342.6624434;-2.062265396;-0.3593263626;-1.555962563;342;53;Walking
342.6814713;-1.919028521;-0.6523814201;-1.9487004280000002;342;53;Walking
342.7004994;-1.626610637;-1.014403343;-1.9161953930000002;342;53;Walking
342.71952880000003;-0.8354961872;-1.188537598;-2.0845613480000003;342;53;Walking
342.7381855;0.09010276197999999;-1.156612873;-2.726045609;342;53;Walking
342.7568712;0.4776017666;-1.241487026;-2.975269318;342;53;Walking
342.7754981;-0.43990165;-1.999353886;-2.164887905;342;53;Walking
342.7941709;-1.125189781;-2.108106613;-0.2210173607;342;53;Walking
342.8128107;0.3465707004;-1.600459099;0.8836297989;342;53;Walking
342.83146689999995;1.857847333;-0.3629350662;-0.4835958481;342;53;Walking
342.8501102;1.830212116;0.5059318542;-1.7244234090000001;342;53;Walking
342.8688089;0.9064995645999999;0.8781628609000001;-0.7268018723;342;53;Walking
342.8874358;0.32829469440000003;0.9332261086;0.1182575226;342;53;Walking
342.9061215;0.1825087368;1.07481575;-0.042304039;342;53;Walking
342.9247484;-0.056578814979999996;0.9000382423000001;0.2286205292;342;53;Walking
342.94343419999996;-0.3959595561;0.5553822517;0.5336894989000001;342;53;Walking
342.9620905;-0.19736462829999998;0.339343071;0.5957136154;342;53;Walking
342.9807467;0.6241083145;0.339363575;-0.17555665969999998;342;53;Walking
342.9993735;0.9682337045999999;0.5216135979;-1.155472755;342;53;Walking
343.0180298;0.8498163223;0.8920178413;-2.010533333;342;53;Walking
343.0367165;0.4369137883;1.0475625990000001;-1.716649055;342;53;Walking
343.0553423;0.08881735802000001;0.9778823853;-0.4171142578;342;53;Walking
343.07401610000005;-0.05880128965;0.8270578384;0.8205928802;342;53;Walking
343.09265489999996;-0.045329883689999996;0.6652650833;2.0692310330000003;342;53;Walking
343.11134069999997;0.2949535251;0.4069843292;2.8062438960000002;342;53;Walking
343.14865319999996;0.3974371254;-0.1151065826;3.055214405;343;53;Walking
343.16728;0.1683498323;-0.2279424667;2.740984917;343;53;Walking
343.1859528;0.2653608322;-0.2299995422;1.351084709;343;53;Walking
343.20462210000005;0.7335812449;-0.35989093780000003;-0.4782242775;343;53;Walking
343.2232489;0.7943617104999999;-0.38655805590000003;-1.429583073;343;53;Walking
343.2419217;1.398962975;-0.2508296967;-2.124923229;343;53;Walking
343.26059100000003;1.95356524;-0.043654918669999994;-3.576342583;343;53;Walking
343.2792473;1.2155984640000002;-0.2976016998;-3.3916616439999996;343;53;Walking
343.29796650000003;-0.9214547873000001;-1.530119419;-1.290479183;343;53;Walking
343.3165303;-2.683328629;-2.584886551;1.829134941;343;53;Walking
343.33518660000004;-2.677624226;-2.311312199;3.217402935;343;53;Walking
343.35382989999994;-0.7864652872;-0.9161419868;1.950928688;343;53;Walking
343.3724992;0.7136666775;0.5700397491;-1.053213596;343;53;Walking
343.3911869;0.9566724896;1.8279256819999998;-3.6417369839999996;343;53;Walking
343.40979869999995;0.4782250524;2.3492798809999997;-4.4864883419999995;343;53;Walking
343.4284986;0.07613073289;2.07339406;-3.658319473;343;53;Walking
343.44712430000004;0.3352435231;1.745689869;-2.017735004;343;53;Walking
343.46579710000003;0.9419190884;1.60375452;0.6119041443;343;53;Walking
343.4848144;1.859276652;1.654623032;2.605826378;343;53;Walking
343.5038606;2.755623817;1.759325981;2.921961308;343;53;Walking
343.5228731;2.584374905;1.73448801;3.596493483;343;53;Walking
343.54193260000005;0.9318320751000001;1.573311806;4.890536308;343;53;Walking
343.5609486;-0.4778777361;1.119299412;5.443453788999999;343;53;Walking
343.5799912;-1.100931287;0.6392269135;4.930649757;343;53;Walking
343.59899049999996;-1.235818624;0.1840310097;3.426794529;343;53;Walking
343.6180065;-1.245416641;-0.240401268;1.122761726;343;53;Walking
343.6370792;-1.232077837;-0.7599873543000001;-0.6858706473999999;343;53;Walking
343.65607860000006;-1.332915545;-1.2517519;-1.788555145;343;53;Walking
343.6751258;-1.3735833169999998;-1.595160961;-2.2143092159999997;343;53;Walking
343.6941372;-1.293686986;-1.8131589890000002;-2.694591045;343;53;Walking
343.71297630000004;-1.1866453890000002;-2.005184174;-3.4505014419999998;343;53;Walking
343.7316326;-1.141988158;-2.098374844;-3.689170837;343;53;Walking
343.75031839999997;-0.910569787;-1.98692131;-3.938573837;343;53;Walking
343.7689452;-0.6637967825;-1.6426239009999999;-4.173600197;343;53;Walking
343.7876309;-0.7223716974;-1.467173576;-4.45108223;343;53;Walking
343.8062577;-1.1552811859999998;-1.991184235;-3.690113068;343;53;Walking
343.82491400000004;-0.6506085992;-1.90004158;-2.181632042;343;53;Walking
343.84369350000003;0.8216607571;-1.377062321;-2.1982173919999997;343;53;Walking
343.8627531;2.014212847;0.3583517075;-2.74632597;343;53;Walking
343.881769;1.700358272;1.096773148;-1.081579208;343;53;Walking
343.9007816;1.029207587;1.6068606380000001;0.599070549;343;53;Walking
343.919811;0.6257916093;2.233156681;1.126077652;343;53;Walking
343.9388572;0.47204300759999995;2.677177429;1.629290104;343;53;Walking
343.9578998;0.17805424329999997;2.717057705;1.9348077769999998;343;53;Walking
343.9768991;-0.3964196742;2.322064877;2.2871556280000003;343;53;Walking
343.9959585;-0.9354664683;1.7899951930000002;2.683580875;343;53;Walking
344.01495780000005;-0.7740888596;1.542935371;1.8256754880000001;343;53;Walking
344.0340183;0.2666623294;1.34898138;0.7807416916;343;53;Walking
344.0530033;0.9031401277;1.316185951;-0.1891002655;343;53;Walking
